times,OBD rpm,OBD coolant temperatures,OBD engine load,OBD velocities
1645.2,2248.2,85,69.16,104.976
1645.3,2250.8,85,69.24,105.124
1645.4,2253.4,85,69.32,105.272
1645.5,2256,85,69.4,105.42
1645.6,2258.6,85,69.48,105.568
1645.7,2261.2,85,69.56,105.716
1645.8,2263.8,85,69.64,105.864
1645.9,2266.4,85,69.72,106.012
1646,2269,85,69.8,106.16
1646.1,2271.6,85,69.96,106.282
1646.2,2274.2,85,70.12,106.404
1646.3,2276.8,85,70.28,106.526
1646.4,2279.4,85,70.44,106.648
1646.5,2282,85,70.6,106.77
1646.6,2284.6,85,70.76,106.892
1646.7,2287.2,85,70.92,107.014
1646.8,2289.8,85,71.08,107.136
1646.9,2292.4,85,71.24,107.258
1647,2295,85,71.4,107.38
1647.1,2298.2,85,70.93,107.512
1647.2,2301.4,85,70.46,107.644
1647.3,2304.6,85,69.99,107.776
1647.4,2307.8,85,69.52,107.908
1647.5,2311,85,69.05,108.04
1647.6,2314.2,85,68.58,108.172
1647.7,2317.4,85,68.11,108.304
1647.8,2320.6,85,67.64,108.436
1647.9,2323.8,85,67.17,108.568
1648,2327,85,66.7,108.7
1648.1,2329.9,85,66.54,108.848
1648.2,2332.8,85,66.38,108.996
1648.3,2335.7,85,66.22,109.144
1648.4,2338.6,85,66.06,109.292
1648.5,2341.5,85,65.9,109.44
1648.6,2344.4,85,65.74,109.588
1648.7,2347.3,85,65.58,109.736
1648.8,2350.2,85,65.42,109.884
1648.9,2353.1,85,65.26,110.032
1649,2356,85,65.1,110.18
1649.1,2358.5,85,64.67,110.34
1649.2,2361,85,64.24,110.5
1649.3,2363.5,85,63.81,110.66
1649.4,2366,85,63.38,110.82
1649.5,2368.5,85,62.95,110.98
1649.6,2371,85,62.52,111.14
1649.7,2373.5,85,62.09,111.3
1649.8,2376,85,61.66,111.46
1649.9,2378.5,85,61.23,111.62
1650,2381,85,60.8,111.78
1650.1,2383.5,85,60.76,111.912
1650.2,2386,85,60.72,112.044
1650.3,2388.5,85,60.68,112.176
1650.4,2391,85,60.64,112.308
1650.5,2393.5,85,60.6,112.44
1650.6,2396,85,60.56,112.572
1650.7,2398.5,85,60.52,112.704
1650.8,2401,85,60.48,112.836
1650.9,2403.5,85,60.44,112.968
1651,2406,85,60.4,113.1
1651.1,2407.9,85,60.36,113.228
1651.2,2409.8,85,60.32,113.356
1651.3,2411.7,85,60.28,113.484
1651.4,2413.6,85,60.24,113.612
1651.5,2415.5,85,60.2,113.74
1651.6,2417.4,85,60.16,113.868
1651.7,2419.3,85,60.12,113.996
1651.8,2421.2,85,60.08,114.124
1651.9,2423.1,85,60.04,114.252
1652,2425,85,60,114.38
1652.1,2426.8,85,60.47,114.444
1652.2,2428.6,85,60.94,114.508
1652.3,2430.4,85,61.41,114.572
1652.4,2432.2,85,61.88,114.636
1652.5,2434,85,62.35,114.7
1652.6,2435.8,85,62.82,114.764
1652.7,2437.6,85,63.29,114.828
1652.8,2439.4,85,63.76,114.892
1652.9,2441.2,85,64.23,114.956
1653,2443,85,64.7,115.02
1653.1,2444.5,85.1,65.05,115.078
1653.2,2446,85.2,65.4,115.136
1653.3,2447.5,85.3,65.75,115.194
1653.4,2449,85.4,66.1,115.252
1653.5,2450.5,85.5,66.45,115.31
1653.6,2452,85.6,66.8,115.368
1653.7,2453.5,85.7,67.15,115.426
1653.8,2455,85.8,67.5,115.484
1653.9,2456.5,85.9,67.85,115.542
1654,2458,86,68.2,115.6
1654.1,2459.9,86,68.24,115.678
1654.2,2461.8,86,68.28,115.756
1654.3,2463.7,86,68.32,115.834
1654.4,2465.6,86,68.36,115.912
1654.5,2467.5,86,68.4,115.99
1654.6,2469.4,86,68.44,116.068
1654.7,2471.3,86,68.48,116.146
1654.8,2473.2,86,68.52,116.224
1654.9,2475.1,86,68.56,116.302
1655,2477,86,68.6,116.38
1655.1,2479.3,86,68.56,116.474
1655.2,2481.6,86,68.52,116.568
1655.3,2483.9,86,68.48,116.662
1655.4,2486.2,86,68.44,116.756
1655.5,2488.5,86,68.4,116.85
1655.6,2490.8,86,68.36,116.944
1655.7,2493.1,86,68.32,117.038
1655.8,2495.4,86,68.28,117.132
1655.9,2497.7,86,68.24,117.226
1656,2500,86,68.2,117.32
1656.1,2502.6,86,67.65,117.406
1656.2,2505.2,86,67.1,117.492
1656.3,2507.8,86,66.55,117.578
1656.4,2510.4,86,66,117.664
1656.5,2513,86,65.45,117.75
1656.6,2515.6,86,64.9,117.836
1656.7,2518.2,86,64.35,117.922
1656.8,2520.8,86,63.8,118.008
1656.9,2523.4,86,63.25,118.094
1657,2526,86,62.7,118.18
1657.1,2528,86,62.59,118.26
1657.2,2530,86,62.48,118.34
1657.3,2532,86,62.37,118.42
1657.4,2534,86,62.26,118.5
1657.5,2536,86,62.15,118.58
1657.6,2538,86,62.04,118.66
1657.7,2540,86,61.93,118.74
1657.8,2542,86,61.82,118.82
1657.9,2544,86,61.71,118.9
1658,2546,86,61.6,118.98
1658.1,2547.9,86,61.6,119.074
1658.2,2549.8,86,61.6,119.168
1658.3,2551.7,86,61.6,119.262
1658.4,2553.6,86,61.6,119.356
1658.5,2555.5,86,61.6,119.45
1658.6,2557.4,86,61.6,119.544
1658.7,2559.3,86,61.6,119.638
1658.8,2561.2,86,61.6,119.732
1658.9,2563.1,86,61.6,119.826
1659,2565,86,61.6,119.92
1659.1,2566.7,86,61.6,119.998
1659.2,2568.4,86,61.6,120.076
1659.3,2570.1,86,61.6,120.154
1659.4,2571.8,86,61.6,120.232
1659.5,2573.5,86,61.6,120.31
1659.6,2575.2,86,61.6,120.388
1659.7,2576.9,86,61.6,120.466
1659.8,2578.6,86,61.6,120.544
1659.9,2580.3,86,61.6,120.622
1660,2582,86,61.6,120.7
1660.1,2583,86.1,61.56,120.802
1660.2,2584,86.2,61.52,120.904
1660.3,2585,86.3,61.48,121.006
1660.4,2586,86.4,61.44,121.108
1660.5,2587,86.5,61.4,121.21
1660.6,2588,86.6,61.36,121.312
1660.7,2589,86.7,61.32,121.414
1660.8,2590,86.8,61.28,121.516
1660.9,2591,86.9,61.24,121.618
1661,2592,87,61.2,121.72
1661.1,2593.7,87,61.24,121.79
1661.2,2595.4,87,61.28,121.86
1661.3,2597.1,87,61.32,121.93
1661.4,2598.8,87,61.36,122
1661.5,2600.5,87,61.4,122.07
1661.6,2602.2,87,61.44,122.14
1661.7,2603.9,87,61.48,122.21
1661.8,2605.6,87,61.52,122.28
1661.9,2607.3,87,61.56,122.35
1662,2609,87,61.6,122.42
1662.1,2610.3,87,61.6,122.468
1662.2,2611.6,87,61.6,122.516
1662.3,2612.9,87,61.6,122.564
1662.4,2614.2,87,61.6,122.612
1662.5,2615.5,87,61.6,122.66
1662.6,2616.8,87,61.6,122.708
1662.7,2618.1,87,61.6,122.756
1662.8,2619.4,87,61.6,122.804
1662.9,2620.7,87,61.6,122.852
1663,2622,87,61.6,122.9
1663.1,2623.4,87,61.68,122.954
1663.2,2624.8,87,61.76,123.008
1663.3,2626.2,87,61.84,123.062
1663.4,2627.6,87,61.92,123.116
1663.5,2629,87,62,123.17
1663.6,2630.4,87,62.08,123.224
1663.7,2631.8,87,62.16,123.278
1663.8,2633.2,87,62.24,123.332
1663.9,2634.6,87,62.32,123.386
1664,2636,87,62.4,123.44
1664.1,2637.2,87,62.4,123.498
1664.2,2638.4,87,62.4,123.556
1664.3,2639.6,87,62.4,123.614
1664.4,2640.8,87,62.4,123.672
1664.5,2642,87,62.4,123.73
1664.6,2643.2,87,62.4,123.788
1664.7,2644.4,87,62.4,123.846
1664.8,2645.6,87,62.4,123.904
1664.9,2646.8,87,62.4,123.962
1665,2648,87,62.4,124.02
1665.1,2649.1,87,62.47,124.07
1665.2,2650.2,87,62.54,124.12
1665.3,2651.3,87,62.61,124.17
1665.4,2652.4,87,62.68,124.22
1665.5,2653.5,87,62.75,124.27
1665.6,2654.6,87,62.82,124.32
1665.7,2655.7,87,62.89,124.37
1665.8,2656.8,87,62.96,124.42
1665.9,2657.9,87,63.03,124.47
1666,2659,87,63.1,124.52
1666.1,2660.3,87,62.01,124.578
1666.2,2661.6,87,60.92,124.636
1666.3,2662.9,87,59.83,124.694
1666.4,2664.2,87,58.74,124.752
1666.5,2665.5,87,57.65,124.81
1666.6,2666.8,87,56.56,124.868
1666.7,2668.1,87,55.47,124.926
1666.8,2669.4,87,54.38,124.984
1666.9,2670.7,87,53.29,125.042
1667,2672,87,52.2,125.1
1667.1,2673.3,87,52.08,125.144
1667.2,2674.6,87,51.96,125.188
1667.3,2675.9,87,51.84,125.232
1667.4,2677.2,87,51.72,125.276
1667.5,2678.5,87,51.6,125.32
1667.6,2679.8,87,51.48,125.364
1667.7,2681.1,87,51.36,125.408
1667.8,2682.4,87,51.24,125.452
1667.9,2683.7,87,51.12,125.496
1668,2685,87,51,125.54
1668.1,2685.8,87,50.88,125.578
1668.2,2686.6,87,50.76,125.616
1668.3,2687.4,87,50.64,125.654
1668.4,2688.2,87,50.52,125.692
1668.5,2689,87,50.4,125.73
1668.6,2689.8,87,50.28,125.768
1668.7,2690.6,87,50.16,125.806
1668.8,2691.4,87,50.04,125.844
1668.9,2692.2,87,49.92,125.882
1669,2693,87,49.8,125.92
1669.1,2693.3,87,49.96,125.94
1669.2,2693.6,87,50.12,125.96
1669.3,2693.9,87,50.28,125.98
1669.4,2694.2,87,50.44,126
1669.5,2694.5,87,50.6,126.02
1669.6,2694.8,87,50.76,126.04
1669.7,2695.1,87,50.92,126.06
1669.8,2695.4,87,51.08,126.08
1669.9,2695.7,87,51.24,126.1
1670,2696,87,51.4,126.12
1670.1,2696.1,87.1,51.75,126.14
1670.2,2696.2,87.2,52.1,126.16
1670.3,2696.3,87.3,52.45,126.18
1670.4,2696.4,87.4,52.8,126.2
1670.5,2696.5,87.5,53.15,126.22
1670.6,2696.6,87.6,53.5,126.24
1670.7,2696.7,87.7,53.85,126.26
1670.8,2696.8,87.8,54.2,126.28
1670.9,2696.9,87.9,54.55,126.3
1671,2697,88,54.9,126.32
1671.1,2697.3,88,54.9,126.34
1671.2,2697.6,88,54.9,126.36
1671.3,2697.9,88,54.9,126.38
1671.4,2698.2,88,54.9,126.4
1671.5,2698.5,88,54.9,126.42
1671.6,2698.8,88,54.9,126.44
1671.7,2699.1,88,54.9,126.46
1671.8,2699.4,88,54.9,126.48
1671.9,2699.7,88,54.9,126.5
1672,2700,88,54.9,126.52
1672.1,2700.6,88,54.9,126.538
1672.2,2701.2,88,54.9,126.556
1672.3,2701.8,88,54.9,126.574
1672.4,2702.4,88,54.9,126.592
1672.5,2703,88,54.9,126.61
1672.6,2703.6,88,54.9,126.628
1672.7,2704.2,88,54.9,126.646
1672.8,2704.8,88,54.9,126.664
1672.9,2705.4,88,54.9,126.682
1673,2706,88,54.9,126.7
1673.1,2706.4,88,54.86,126.72
1673.2,2706.8,88,54.82,126.74
1673.3,2707.2,88,54.78,126.76
1673.4,2707.6,88,54.74,126.78
1673.5,2708,88,54.7,126.8
1673.6,2708.4,88,54.66,126.82
1673.7,2708.8,88,54.62,126.84
1673.8,2709.2,88,54.58,126.86
1673.9,2709.6,88,54.54,126.88
1674,2710,88,54.5,126.9
1674.1,2710.4,88,54.03,126.91
1674.2,2710.8,88,53.56,126.92
1674.3,2711.2,88,53.09,126.93
1674.4,2711.6,88,52.62,126.94
1674.5,2712,88,52.15,126.95
1674.6,2712.4,88,51.68,126.96
1674.7,2712.8,88,51.21,126.97
1674.8,2713.2,88,50.74,126.98
1674.9,2713.6,88,50.27,126.99
1675,2714,88,49.8,127
1675.1,2714.6,88,48.7,127
1675.2,2715.2,88,47.6,127
1675.3,2715.8,88,46.5,127
1675.4,2716.4,88,45.4,127
1675.5,2717,88,44.3,127
1675.6,2717.6,88,43.2,127
1675.7,2718.2,88,42.1,127
1675.8,2718.8,88,41,127
1675.9,2719.4,88,39.9,127
1676,2720,88,38.8,127
1676.1,2720.2,88,38.53,126.99
1676.2,2720.4,88,38.26,126.98
1676.3,2720.6,88,37.99,126.97
1676.4,2720.8,88,37.72,126.96
1676.5,2721,88,37.45,126.95
1676.6,2721.2,88,37.18,126.94
1676.7,2721.4,88,36.91,126.93
1676.8,2721.6,88,36.64,126.92
1676.9,2721.8,88,36.37,126.91
1677,2722,88,36.1,126.9
1677.1,2721,88,36.22,126.87
1677.2,2720,88,36.34,126.84
1677.3,2719,88,36.46,126.81
1677.4,2718,88,36.58,126.78
1677.5,2717,88,36.7,126.75
1677.6,2716,88,36.82,126.72
1677.7,2715,88,36.94,126.69
1677.8,2714,88,37.06,126.66
1677.9,2713,88,37.18,126.63
1678,2712,88,37.3,126.6
1678.1,2710.7,88,37.96,126.562
1678.2,2709.4,88,38.62,126.524
1678.3,2708.1,88,39.28,126.486
1678.4,2706.8,88,39.94,126.448
1678.5,2705.5,88,40.6,126.41
1678.6,2704.2,88,41.26,126.372
1678.7,2702.9,88,41.92,126.334
1678.8,2701.6,88,42.58,126.296
1678.9,2700.3,88,43.24,126.258
1679,2699,88,43.9,126.22
1679.1,2698,88,44.18,126.18
1679.2,2697,88,44.46,126.14
1679.3,2696,88,44.74,126.1
1679.4,2695,88,45.02,126.06
1679.5,2694,88,45.3,126.02
1679.6,2693,88,45.58,125.98
1679.7,2692,88,45.86,125.94
1679.8,2691,88,46.14,125.9
1679.9,2690,88,46.42,125.86
1680,2689,88,46.7,125.82
1680.1,2688.2,88,47.25,125.782
1680.2,2687.4,88,47.8,125.744
1680.3,2686.6,88,48.35,125.706
1680.4,2685.8,88,48.9,125.668
1680.5,2685,88,49.45,125.63
1680.6,2684.2,88,50,125.592
1680.7,2683.4,88,50.55,125.554
1680.8,2682.6,88,51.1,125.516
1680.9,2681.8,88,51.65,125.478
1681,2681,88,52.2,125.44
1681.1,2680.6,88,53.06,125.424
1681.2,2680.2,88,53.92,125.408
1681.3,2679.8,88,54.78,125.392
1681.4,2679.4,88,55.64,125.376
1681.5,2679,88,56.5,125.36
1681.6,2678.6,88,57.36,125.344
1681.7,2678.2,88,58.22,125.328
1681.8,2677.8,88,59.08,125.312
1681.9,2677.4,88,59.94,125.296
1682,2677,88,60.8,125.28
1682.1,2677.1,87.9,60.84,125.296
1682.2,2677.2,87.8,60.88,125.312
1682.3,2677.3,87.7,60.92,125.328
1682.4,2677.4,87.6,60.96,125.344
1682.5,2677.5,87.5,61,125.36
1682.6,2677.6,87.4,61.04,125.376
1682.7,2677.7,87.3,61.08,125.392
1682.8,2677.8,87.2,61.12,125.408
1682.9,2677.9,87.1,61.16,125.424
1683,2678,87,61.2,125.44
1683.1,2678.9,87,61.2,125.478
1683.2,2679.8,87,61.2,125.516
1683.3,2680.7,87,61.2,125.554
1683.4,2681.6,87,61.2,125.592
1683.5,2682.5,87,61.2,125.63
1683.6,2683.4,87,61.2,125.668
1683.7,2684.3,87,61.2,125.706
1683.8,2685.2,87,61.2,125.744
1683.9,2686.1,87,61.2,125.782
1684,2687,87,61.2,125.82
1684.1,2688.1,87,61,125.88
1684.2,2689.2,87,60.8,125.94
1684.3,2690.3,87,60.6,126
1684.4,2691.4,87,60.4,126.06
1684.5,2692.5,87,60.2,126.12
1684.6,2693.6,87,60,126.18
1684.7,2694.7,87,59.8,126.24
1684.8,2695.8,87,59.6,126.3
1684.9,2696.9,87,59.4,126.36
1685,2698,87,59.2,126.42
1685.1,2698.7,87,58.5,126.478
1685.2,2699.4,87,57.8,126.536
1685.3,2700.1,87,57.1,126.594
1685.4,2700.8,87,56.4,126.652
1685.5,2701.5,87,55.7,126.71
1685.6,2702.2,87,55,126.768
1685.7,2702.9,87,54.3,126.826
1685.8,2703.6,87,53.6,126.884
1685.9,2704.3,87,52.9,126.942
1686,2705,87,52.2,127
1686.1,2705.9,87,52.16,127.054
1686.2,2706.8,87,52.12,127.108
1686.3,2707.7,87,52.08,127.162
1686.4,2708.6,87,52.04,127.216
1686.5,2709.5,87,52,127.27
1686.6,2710.4,87,51.96,127.324
1686.7,2711.3,87,51.92,127.378
1686.8,2712.2,87,51.88,127.432
1686.9,2713.1,87,51.84,127.486
1687,2714,87,51.8,127.54
1687.1,2714.5,87,51.87,127.588
1687.2,2715,87,51.94,127.636
1687.3,2715.5,87,52.01,127.684
1687.4,2716,87,52.08,127.732
1687.5,2716.5,87,52.15,127.78
1687.6,2717,87,52.22,127.828
1687.7,2717.5,87,52.29,127.876
1687.8,2718,87,52.36,127.924
1687.9,2718.5,87,52.43,127.972
1688,2719,87,52.5,128.02
1688.1,2719.3,87,52.5,128.04
1688.2,2719.6,87,52.5,128.06
1688.3,2719.9,87,52.5,128.08
1688.4,2720.2,87,52.5,128.1
1688.5,2720.5,87,52.5,128.12
1688.6,2720.8,87,52.5,128.14
1688.7,2721.1,87,52.5,128.16
1688.8,2721.4,87,52.5,128.18
1688.9,2721.7,87,52.5,128.2
1689,2722,87,52.5,128.22
1689.1,2722.3,87,52.5,128.23
1689.2,2722.6,87,52.5,128.24
1689.3,2722.9,87,52.5,128.25
1689.4,2723.2,87,52.5,128.26
1689.5,2723.5,87,52.5,128.27
1689.6,2723.8,87,52.5,128.28
1689.7,2724.1,87,52.5,128.29
1689.8,2724.4,87,52.5,128.3
1689.9,2724.7,87,52.5,128.31
1690,2725,87,52.5,128.32
1690.1,2725.2,87,52.62,128.32
1690.2,2725.4,87,52.74,128.32
1690.3,2725.6,87,52.86,128.32
1690.4,2725.8,87,52.98,128.32
1690.5,2726,87,53.1,128.32
1690.6,2726.2,87,53.22,128.32
1690.7,2726.4,87,53.34,128.32
1690.8,2726.6,87,53.46,128.32
1690.9,2726.8,87,53.58,128.32
1691,2727,87,53.7,128.32
1691.1,2727.2,87,53.9,128.31
1691.2,2727.4,87,54.1,128.3
1691.3,2727.6,87,54.3,128.29
1691.4,2727.8,87,54.5,128.28
1691.5,2728,87,54.7,128.27
1691.6,2728.2,87,54.9,128.26
1691.7,2728.4,87,55.1,128.25
1691.8,2728.6,87,55.3,128.24
1691.9,2728.8,87,55.5,128.23
1692,2729,87,55.7,128.22
1692.1,2729.4,87,55.78,128.22
1692.2,2729.8,87,55.86,128.22
1692.3,2730.2,87,55.94,128.22
1692.4,2730.6,87,56.02,128.22
1692.5,2731,87,56.1,128.22
1692.6,2731.4,87,56.18,128.22
1692.7,2731.8,87,56.26,128.22
1692.8,2732.2,87,56.34,128.22
1692.9,2732.6,87,56.42,128.22
1693,2733,87,56.5,128.22
1693.1,2733.4,87,56.65,128.22
1693.2,2733.8,87,56.8,128.22
1693.3,2734.2,87,56.95,128.22
1693.4,2734.6,87,57.1,128.22
1693.5,2735,87,57.25,128.22
1693.6,2735.4,87,57.4,128.22
1693.7,2735.8,87,57.55,128.22
1693.8,2736.2,87,57.7,128.22
1693.9,2736.6,87,57.85,128.22
1694,2737,87,58,128.22
1694.1,2737.6,87,57.85,128.21
1694.2,2738.2,87,57.7,128.2
1694.3,2738.8,87,57.55,128.19
1694.4,2739.4,87,57.4,128.18
1694.5,2740,87,57.25,128.17
1694.6,2740.6,87,57.1,128.16
1694.7,2741.2,87,56.95,128.15
1694.8,2741.8,87,56.8,128.14
1694.9,2742.4,87,56.65,128.13
1695,2743,87,56.5,128.12
1695.1,2743.5,87,56.42,128.12
1695.2,2744,87,56.34,128.12
1695.3,2744.5,87,56.26,128.12
1695.4,2745,87,56.18,128.12
1695.5,2745.5,87,56.1,128.12
1695.6,2746,87,56.02,128.12
1695.7,2746.5,87,55.94,128.12
1695.8,2747,87,55.86,128.12
1695.9,2747.5,87,55.78,128.12
1696,2748,87,55.7,128.12
1696.1,2748.7,87,55.15,128.12
1696.2,2749.4,87,54.6,128.12
1696.3,2750.1,87,54.05,128.12
1696.4,2750.8,87,53.5,128.12
1696.5,2751.5,87,52.95,128.12
1696.6,2752.2,87,52.4,128.12
1696.7,2752.9,87,51.85,128.12
1696.8,2753.6,87,51.3,128.12
1696.9,2754.3,87,50.75,128.12
1697,2755,87,50.2,128.12
1697.1,2755.5,87,49.3,128.13
1697.2,2756,87,48.4,128.14
1697.3,2756.5,87,47.5,128.15
1697.4,2757,87,46.6,128.16
1697.5,2757.5,87,45.7,128.17
1697.6,2758,87,44.8,128.18
1697.7,2758.5,87,43.9,128.19
1697.8,2759,87,43,128.2
1697.9,2759.5,87,42.1,128.21
1698,2760,87,41.2,128.22
1698.1,2760.2,87,41.2,128.23
1698.2,2760.4,87,41.2,128.24
1698.3,2760.6,87,41.2,128.25
1698.4,2760.8,87,41.2,128.26
1698.5,2761,87,41.2,128.27
1698.6,2761.2,87,41.2,128.28
1698.7,2761.4,87,41.2,128.29
1698.8,2761.6,87,41.2,128.3
1698.9,2761.8,87,41.2,128.31
1699,2762,87,41.2,128.32
1699.1,2761.1,87,41.2,128.33
1699.2,2760.2,87,41.2,128.34
1699.3,2759.3,87,41.2,128.35
1699.4,2758.4,87,41.2,128.36
1699.5,2757.5,87,41.2,128.37
1699.6,2756.6,87,41.2,128.38
1699.7,2755.7,87,41.2,128.39
1699.8,2754.8,87,41.2,128.4
1699.9,2753.9,87,41.2,128.41
1700,2753,87,41.2,128.42
1700.1,2752.5,87,41.24,128.44
1700.2,2752,87,41.28,128.46
1700.3,2751.5,87,41.32,128.48
1700.4,2751,87,41.36,128.5
1700.5,2750.5,87,41.4,128.52
1700.6,2750,87,41.44,128.54
1700.7,2749.5,87,41.48,128.56
1700.8,2749,87,41.52,128.58
1700.9,2748.5,87,41.56,128.6
1701,2748,87,41.6,128.62
1701.1,2747,87,41.83,128.59
1701.2,2746,87,42.06,128.56
1701.3,2745,87,42.29,128.53
1701.4,2744,87,42.52,128.5
1701.5,2743,87,42.75,128.47
1701.6,2742,87,42.98,128.44
1701.7,2741,87,43.21,128.41
1701.8,2740,87,43.44,128.38
1701.9,2739,87,43.67,128.35
1702,2738,87,43.9,128.32
1702.1,2737.1,87,44.18,128.272
1702.2,2736.2,87,44.46,128.224
1702.3,2735.3,87,44.74,128.176
1702.4,2734.4,87,45.02,128.128
1702.5,2733.5,87,45.3,128.08
1702.6,2732.6,87,45.58,128.032
1702.7,2731.7,87,45.86,127.984
1702.8,2730.8,87,46.14,127.936
1702.9,2729.9,87,46.42,127.888
1703,2729,87,46.7,127.84
1703.1,2728.3,87,46.74,127.786
1703.2,2727.6,87,46.78,127.732
1703.3,2726.9,87,46.82,127.678
1703.4,2726.2,87,46.86,127.624
1703.5,2725.5,87,46.9,127.57
1703.6,2724.8,87,46.94,127.516
1703.7,2724.1,87,46.98,127.462
1703.8,2723.4,87,47.02,127.408
1703.9,2722.7,87,47.06,127.354
1704,2722,87,47.1,127.3
1704.1,2721.7,87,47.06,127.28
1704.2,2721.4,87,47.02,127.26
1704.3,2721.1,87,46.98,127.24
1704.4,2720.8,87,46.94,127.22
1704.5,2720.5,87,46.9,127.2
1704.6,2720.2,87,46.86,127.18
1704.7,2719.9,87,46.82,127.16
1704.8,2719.6,87,46.78,127.14
1704.9,2719.3,87,46.74,127.12
1705,2719,87,46.7,127.1
1705.1,2718.7,87,46.78,127.09
1705.2,2718.4,87,46.86,127.08
1705.3,2718.1,87,46.94,127.07
1705.4,2717.8,87,47.02,127.06
1705.5,2717.5,87,47.1,127.05
1705.6,2717.2,87,47.18,127.04
1705.7,2716.9,87,47.26,127.03
1705.8,2716.6,87,47.34,127.02
1705.9,2716.3,87,47.42,127.01
1706,2716,87,47.5,127
1706.1,2715.8,87,47.5,127.02
1706.2,2715.6,87,47.5,127.04
1706.3,2715.4,87,47.5,127.06
1706.4,2715.2,87,47.5,127.08
1706.5,2715,87,47.5,127.1
1706.6,2714.8,87,47.5,127.12
1706.7,2714.6,87,47.5,127.14
1706.8,2714.4,87,47.5,127.16
1706.9,2714.2,87,47.5,127.18
1707,2714,87,47.5,127.2
1707.1,2713.7,87,47.53,127.2
1707.2,2713.4,87,47.56,127.2
1707.3,2713.1,87,47.59,127.2
1707.4,2712.8,87,47.62,127.2
1707.5,2712.5,87,47.65,127.2
1707.6,2712.2,87,47.68,127.2
1707.7,2711.9,87,47.71,127.2
1707.8,2711.6,87,47.74,127.2
1707.9,2711.3,87,47.77,127.2
1708,2711,87,47.8,127.2
1708.1,2711,87,48.35,127.19
1708.2,2711,87,48.9,127.18
1708.3,2711,87,49.45,127.17
1708.4,2711,87,50,127.16
1708.5,2711,87,50.55,127.15
1708.6,2711,87,51.1,127.14
1708.7,2711,87,51.65,127.13
1708.8,2711,87,52.2,127.12
1708.9,2711,87,52.75,127.11
1709,2711,87,53.3,127.1
1709.1,2710.7,87,53.73,127.09
1709.2,2710.4,87,54.16,127.08
1709.3,2710.1,87,54.59,127.07
1709.4,2709.8,87,55.02,127.06
1709.5,2709.5,87,55.45,127.05
1709.6,2709.2,87,55.88,127.04
1709.7,2708.9,87,56.31,127.03
1709.8,2708.6,87,56.74,127.02
1709.9,2708.3,87,57.17,127.01
1710,2708,87,57.6,127
1710.1,2708.3,87,57.96,127
1710.2,2708.6,87,58.32,127
1710.3,2708.9,87,58.68,127
1710.4,2709.2,87,59.04,127
1710.5,2709.5,87,59.4,127
1710.6,2709.8,87,59.76,127
1710.7,2710.1,87,60.12,127
1710.8,2710.4,87,60.48,127
1710.9,2710.7,87,60.84,127
1711,2711,87,61.2,127
1711.1,2711.8,87,61.28,127.01
1711.2,2712.6,87,61.36,127.02
1711.3,2713.4,87,61.44,127.03
1711.4,2714.2,87,61.52,127.04
1711.5,2715,87,61.6,127.05
1711.6,2715.8,87,61.68,127.06
1711.7,2716.6,87,61.76,127.07
1711.8,2717.4,87,61.84,127.08
1711.9,2718.2,87,61.92,127.09
1712,2719,87,62,127.1
1712.1,2719.7,87,61.84,127.13
1712.2,2720.4,87,61.68,127.16
1712.3,2721.1,87,61.52,127.19
1712.4,2721.8,87,61.36,127.22
1712.5,2722.5,87,61.2,127.25
1712.6,2723.2,87,61.04,127.28
1712.7,2723.9,87,60.88,127.31
1712.8,2724.6,87,60.72,127.34
1712.9,2725.3,87,60.56,127.37
1713,2726,87,60.4,127.4
1713.1,2727.1,87.1,60.36,127.454
1713.2,2728.2,87.2,60.32,127.508
1713.3,2729.3,87.3,60.28,127.562
1713.4,2730.4,87.4,60.24,127.616
1713.5,2731.5,87.5,60.2,127.67
1713.6,2732.6,87.6,60.16,127.724
1713.7,2733.7,87.7,60.12,127.778
1713.8,2734.8,87.8,60.08,127.832
1713.9,2735.9,87.9,60.04,127.886
1714,2737,88,60,127.94
1714.1,2737.9,88,59.65,127.988
1714.2,2738.8,88,59.3,128.036
1714.3,2739.7,88,58.95,128.084
1714.4,2740.6,88,58.6,128.132
1714.5,2741.5,88,58.25,128.18
1714.6,2742.4,88,57.9,128.228
1714.7,2743.3,88,57.55,128.276
1714.8,2744.2,88,57.2,128.324
1714.9,2745.1,88,56.85,128.372
1715,2746,88,56.5,128.42
1715.1,2746.7,88,56.5,128.48
1715.2,2747.4,88,56.5,128.54
1715.3,2748.1,88,56.5,128.6
1715.4,2748.8,88,56.5,128.66
1715.5,2749.5,88,56.5,128.72
1715.6,2750.2,88,56.5,128.78
1715.7,2750.9,88,56.5,128.84
1715.8,2751.6,88,56.5,128.9
1715.9,2752.3,88,56.5,128.96
1716,2753,88,56.5,129.02
1716.1,2753.9,88,56.58,129.082
1716.2,2754.8,88,56.66,129.144
1716.3,2755.7,88,56.74,129.206
1716.4,2756.6,88,56.82,129.268
1716.5,2757.5,88,56.9,129.33
1716.6,2758.4,88,56.98,129.392
1716.7,2759.3,88,57.06,129.454
1716.8,2760.2,88,57.14,129.516
1716.9,2761.1,88,57.22,129.578
1717,2762,88,57.3,129.64
1717.1,2762.4,88,57.53,129.7
1717.2,2762.8,88,57.76,129.76
1717.3,2763.2,88,57.99,129.82
1717.4,2763.6,88,58.22,129.88
